  0%|                                             | 0/1473 [00:00<?, ?it/s]/opt/conda/lib/python3.11/site-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                                           
{'loss': 0.9307, 'grad_norm': 0.7721452713012695, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 0.6999, 'grad_norm': 0.35277992486953735, 'learning_rate': 0.00016539533652969683, 'epoch': 0.3}
{'loss': 0.6995, 'grad_norm': 0.3572380244731903, 'learning_rate': 0.00016522874112781213, 'epoch': 0.3}
{'loss': 0.461, 'grad_norm': 0.7880094051361084, 'learning_rate': 0.0001650618300204242, 'epoch': 0.3}
{'loss': 0.7111, 'grad_norm': 0.47235843539237976, 'learning_rate': 0.00016489460401537874, 'epoch': 0.3}
{'loss': 0.6029, 'grad_norm': 0.32462868094444275, 'learning_rate': 0.0001647270639220455, 'epoch': 0.3}
{'loss': 0.7568, 'grad_norm': 0.36980727314949036, 'learning_rate': 0.0001645592105513144, 'epoch': 0.3}
{'loss': 0.6342, 'grad_norm': 0.27970293164253235, 'learning_rate': 0.00016439104471559156, 'epoch': 0.3}
{'loss': 0.7347, 'grad_norm': 0.3183307945728302, 'learning_rate': 0.0001642225672287956, 'epoch': 0.3}
{'loss': 0.6225, 'grad_norm': 0.3105468153953552, 'learning_rate': 0.00016405377890635334, 'epoch': 0.3}
{'loss': 0.6226, 'grad_norm': 0.3354199528694153, 'learning_rate': 0.00016388468056519612, 'epoch': 0.3}
{'loss': 0.6714, 'grad_norm': 0.43857070803642273, 'learning_rate': 0.0001637152730237558, 'epoch': 0.3}
{'loss': 0.6454, 'grad_norm': 0.35888025164604187, 'learning_rate': 0.00016354555710196067, 'epoch': 0.3}
{'loss': 0.7366, 'grad_norm': 0.2766241729259491, 'learning_rate': 0.00016337553362123165, 'epoch': 0.3}
{'loss': 0.6699, 'grad_norm': 0.37998735904693604, 'learning_rate': 0.00016320520340447816, 'epoch': 0.31}
{'loss': 0.6129, 'grad_norm': 0.22625847160816193, 'learning_rate': 0.0001630345672760943, 'epoch': 0.31}
[2026-02-09 18:19:41,029] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 0.7689, 'grad_norm': 0.3486991822719574, 'learning_rate': 0.00016286362606195468, 'epoch': 0.31}
{'loss': 0.7527, 'grad_norm': 0.2917095422744751, 'learning_rate': 0.0001626923805894107, 'epoch': 0.31}
{'loss': 0.7014, 'grad_norm': 0.2892804741859436, 'learning_rate': 0.00016252083168728608, 'epoch': 0.31}
{'loss': 0.7936, 'grad_norm': 0.40794700384140015, 'learning_rate': 0.00016234898018587337, 'epoch': 0.31}
{'loss': 0.6892, 'grad_norm': 0.5323091149330139, 'learning_rate': 0.0001621768269169296, 'epoch': 0.31}
{'loss': 0.6329, 'grad_norm': 0.33134451508522034, 'learning_rate': 0.0001620043727136724, 'epoch': 0.31}
{'loss': 0.6216, 'grad_norm': 0.3435065746307373, 'learning_rate': 0.0001618316184107758, 'epoch': 0.31}
{'loss': 0.6185, 'grad_norm': 0.2605794370174408, 'learning_rate': 0.00016165856484436645, 'epoch': 0.31}
{'loss': 0.6666, 'grad_norm': 0.19965268671512604, 'learning_rate': 0.00016148521285201927, 'epoch': 0.31}
{'loss': 0.5957, 'grad_norm': 0.3119930028915405, 'learning_rate': 0.00016131156327275372, 'epoch': 0.31}
{'loss': 0.6246, 'grad_norm': 0.22395090758800507, 'learning_rate': 0.00016113761694702943, 'epoch': 0.31}
{'loss': 0.707, 'grad_norm': 0.6346316933631897, 'learning_rate': 0.00016096337471674241, 'epoch': 0.31}
{'loss': 0.5465, 'grad_norm': 0.32232776284217834, 'learning_rate': 0.00016078883742522075, 'epoch': 0.31}
{'loss': 0.6892, 'grad_norm': 0.3273630738258362, 'learning_rate': 0.00016061400591722058, 'epoch': 0.32}
{'loss': 0.5846, 'grad_norm': 0.43614256381988525, 'learning_rate': 0.0001604388810389222, 'epoch': 0.32}
{'loss': 0.7235, 'grad_norm': 0.34084901213645935, 'learning_rate': 0.00016026346363792567, 'epoch': 0.32}
{'loss': 0.82, 'grad_norm': 0.42457929253578186, 'learning_rate': 0.00016008775456324687, 'epoch': 0.32}
{'loss': 0.7417, 'grad_norm': 0.37135887145996094, 'learning_rate': 0.00015991175466531342, 'epoch': 0.32}
{'loss': 0.8441, 'grad_norm': 0.2895047962665558, 'learning_rate': 0.00015973546479596052, 'epoch': 0.32}
{'loss': 0.7808, 'grad_norm': 0.3187792897224426, 'learning_rate': 0.0001595588858084268, 'epoch': 0.32}
{'loss': 0.7931, 'grad_norm': 0.37609145045280457, 'learning_rate': 0.00015938201855735014, 'epoch': 0.32}
{'loss': 0.6037, 'grad_norm': 0.18936146795749664, 'learning_rate': 0.00015920486389876383, 'epoch': 0.32}
{'loss': 0.5279, 'grad_norm': 0.6799744367599487, 'learning_rate': 0.00015902742269009197, 'epoch': 0.32}
{'loss': 0.6289, 'grad_norm': 0.5640221238136292, 'learning_rate': 0.00015884969579014566, 'epoch': 0.32}
{'loss': 0.6262, 'grad_norm': 0.26022619009017944, 'learning_rate': 0.0001586716840591187, 'epoch': 0.32}
{'loss': 0.5878, 'grad_norm': 0.28676408529281616, 'learning_rate': 0.00015849338835858355, 'epoch': 0.32}
{'loss': 0.5659, 'grad_norm': 0.2977222800254822, 'learning_rate': 0.00015831480955148697, 'epoch': 0.32}
{'loss': 0.6428, 'grad_norm': 0.3533039689064026, 'learning_rate': 0.000158135948502146, 'epoch': 0.32}
{'loss': 0.6845, 'grad_norm': 0.2849905788898468, 'learning_rate': 0.00015795680607624373, 'epoch': 0.33}
{'loss': 0.7401, 'grad_norm': 0.5460483431816101, 'learning_rate': 0.00015777738314082514, 'epoch': 0.33}
{'loss': 0.6803, 'grad_norm': 0.25369352102279663, 'learning_rate': 0.00015759768056429274, 'epoch': 0.33}
{'loss': 0.6096, 'grad_norm': 0.5086636543273926, 'learning_rate': 0.0001574176992164026, 'epoch': 0.33}
{'loss': 0.6956, 'grad_norm': 0.3229794502258301, 'learning_rate': 0.00015723743996826013, 'epoch': 0.33}
{'loss': 0.6679, 'grad_norm': 0.3236982226371765, 'learning_rate': 0.00015705690369231551, 'epoch': 0.33}
{'loss': 0.6657, 'grad_norm': 0.25225314497947693, 'learning_rate': 0.00015687609126235997, 'epoch': 0.33}
{'loss': 0.7058, 'grad_norm': 0.43072909116744995, 'learning_rate': 0.00015669500355352116, 'epoch': 0.33}
{'loss': 0.6459, 'grad_norm': 0.2888272702693939, 'learning_rate': 0.0001565136414422592, 'epoch': 0.33}
{'loss': 0.636, 'grad_norm': 0.428307443857193, 'learning_rate': 0.0001563320058063622, 'epoch': 0.33}
{'loss': 0.6466, 'grad_norm': 0.3063206672668457, 'learning_rate': 0.00015615009752494222, 'epoch': 0.33}
{'loss': 0.8255, 'grad_norm': 0.43753331899642944, 'learning_rate': 0.0001559679174784308, 'epoch': 0.33}
{'loss': 0.6539, 'grad_norm': 0.46420609951019287, 'learning_rate': 0.000155785466548575, 'epoch': 0.33}
{'loss': 0.6545, 'grad_norm': 0.4856560230255127, 'learning_rate': 0.0001556027456184327, 'epoch': 0.33}
{'loss': 0.6225, 'grad_norm': 0.43134891986846924, 'learning_rate': 0.00015541975557236882, 'epoch': 0.33}
{'loss': 0.7014, 'grad_norm': 0.3549503684043884, 'learning_rate': 0.0001552364972960506, 'epoch': 0.34}
{'loss': 0.6204, 'grad_norm': 0.5171933174133301, 'learning_rate': 0.00015505297167644363, 'epoch': 0.34}
{'loss': 0.5803, 'grad_norm': 0.2576184570789337, 'learning_rate': 0.0001548691796018074, 'epoch': 0.34}
{'loss': 0.6258, 'grad_norm': 0.4063340425491333, 'learning_rate': 0.00015468512196169102, 'epoch': 0.34}
{'loss': 0.754, 'grad_norm': 0.335904061794281, 'learning_rate': 0.00015450079964692896, 'epoch': 0.34}
{'loss': 0.668, 'grad_norm': 0.4032256007194519, 'learning_rate': 0.00015431621354963668, 'epoch': 0.34}
{'loss': 0.649, 'grad_norm': 0.22427567839622498, 'learning_rate': 0.00015413136456320634, 'epoch': 0.34}
{'loss': 0.6603, 'grad_norm': 0.28131017088890076, 'learning_rate': 0.0001539462535823025, 'epoch': 0.34}
{'loss': 0.5494, 'grad_norm': 0.3677847981452942, 'learning_rate': 0.00015376088150285773, 'epoch': 0.34}
{'loss': 0.7713, 'grad_norm': 0.3518703281879425, 'learning_rate': 0.00015357524922206842, 'epoch': 0.34}
{'loss': 0.6449, 'grad_norm': 0.23598028719425201, 'learning_rate': 0.00015338935763839015, 'epoch': 0.34}
{'loss': 0.6055, 'grad_norm': 0.2684611678123474, 'learning_rate': 0.00015320320765153367, 'epoch': 0.34}
{'loss': 0.6965, 'grad_norm': 0.5487588047981262, 'learning_rate': 0.00015301680016246028, 'epoch': 0.34}
[2026-02-09 19:04:52,392] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 0.7434, 'grad_norm': 0.3458617925643921, 'learning_rate': 0.00015283013607337776, 'epoch': 0.34}
{'loss': 0.7555, 'grad_norm': 0.3040889501571655, 'learning_rate': 0.0001526432162877356, 'epoch': 0.35}
{'loss': 0.6018, 'grad_norm': 0.27181172370910645, 'learning_rate': 0.00015245604171022098, 'epoch': 0.35}
{'loss': 0.6993, 'grad_norm': 0.259166955947876, 'learning_rate': 0.0001522686132467543, 'epoch': 0.35}
{'loss': 0.6509, 'grad_norm': 0.3065475821495056, 'learning_rate': 0.0001520809318044847, 'epoch': 0.35}
{'loss': 0.6848, 'grad_norm': 0.30581557750701904, 'learning_rate': 0.00015189299829178573, 'epoch': 0.35}
{'loss': 0.683, 'grad_norm': 0.7338224649429321, 'learning_rate': 0.00015170481361825096, 'epoch': 0.35}
{'loss': 0.7218, 'grad_norm': 0.340000182390213, 'learning_rate': 0.0001515163786946896, 'epoch': 0.35}
{'loss': 0.6047, 'grad_norm': 0.37438589334487915, 'learning_rate': 0.00015132769443312207, 'epoch': 0.35}
{'loss': 0.712, 'grad_norm': 0.2877807319164276, 'learning_rate': 0.00015113876174677554, 'epoch': 0.35}
{'loss': 0.6134, 'grad_norm': 0.20358416438102722, 'learning_rate': 0.00015094958155007952, 'epoch': 0.35}
{'loss': 0.7562, 'grad_norm': 0.3878602683544159, 'learning_rate': 0.0001507601547586616, 'epoch': 0.35}
{'loss': 0.5666, 'grad_norm': 0.3245214819908142, 'learning_rate': 0.0001505704822893427, 'epoch': 0.35}
{'loss': 0.8507, 'grad_norm': 0.35430917143821716, 'learning_rate': 0.00015038056506013297, 'epoch': 0.35}
{'loss': 0.684, 'grad_norm': 0.36927327513694763, 'learning_rate': 0.0001501904039902271, 'epoch': 0.35}
{'loss': 0.68, 'grad_norm': 0.439937949180603, 'learning_rate': 0.00015000000000000001, 'epoch': 0.35}
{'loss': 0.719, 'grad_norm': 0.20590032637119293, 'learning_rate': 0.00014980935401100233, 'epoch': 0.36}
{'loss': 0.8128, 'grad_norm': 0.42381227016448975, 'learning_rate': 0.00014961846694595593, 'epoch': 0.36}
{'loss': 0.8032, 'grad_norm': 0.29744336009025574, 'learning_rate': 0.00014942733972874957, 'epoch': 0.36}
{'loss': 0.6408, 'grad_norm': 0.1787409484386444, 'learning_rate': 0.00014923597328443422, 'epoch': 0.36}
{'loss': 0.7701, 'grad_norm': 0.5773813724517822, 'learning_rate': 0.0001490443685392188, 'epoch': 0.36}
{'loss': 0.6838, 'grad_norm': 0.27909690141677856, 'learning_rate': 0.00014885252642046553, 'epoch': 0.36}
{'loss': 0.664, 'grad_norm': 0.373408704996109, 'learning_rate': 0.00014866044785668563, 'epoch': 0.36}
{'loss': 0.6962, 'grad_norm': 0.2571290135383606, 'learning_rate': 0.00014846813377753456, 'epoch': 0.36}
{'loss': 0.6399, 'grad_norm': 0.4390278458595276, 'learning_rate': 0.00014827558511380773, 'epoch': 0.36}
{'loss': 0.745, 'grad_norm': 0.39420264959335327, 'learning_rate': 0.00014808280279743593, 'epoch': 0.36}
{'loss': 0.6363, 'grad_norm': 0.3639530539512634, 'learning_rate': 0.0001478897877614809, 'epoch': 0.36}
{'loss': 0.7167, 'grad_norm': 0.3837060034275055, 'learning_rate': 0.00014769654094013058, 'epoch': 0.36}
{'loss': 0.6239, 'grad_norm': 0.23365724086761475, 'learning_rate': 0.00014750306326869492, 'epoch': 0.36}
{'loss': 0.7079, 'grad_norm': 0.2835024893283844, 'learning_rate': 0.00014730935568360102, 'epoch': 0.36}
{'loss': 0.7119, 'grad_norm': 0.33782249689102173, 'learning_rate': 0.00014711541912238886, 'epoch': 0.36}
{'loss': 0.7115, 'grad_norm': 0.36560893058776855, 'learning_rate': 0.00014692125452370663, 'epoch': 0.37}
{'loss': 0.7372, 'grad_norm': 0.3326360285282135, 'learning_rate': 0.0001467268628273062, 'epoch': 0.37}
{'loss': 0.6389, 'grad_norm': 0.27036792039871216, 'learning_rate': 0.00014653224497403864, 'epoch': 0.37}
{'loss': 0.5886, 'grad_norm': 0.3961980640888214, 'learning_rate': 0.00014633740190584952, 'epoch': 0.37}
{'loss': 0.6249, 'grad_norm': 0.410755455493927, 'learning_rate': 0.00014614233456577454, 'epoch': 0.37}
{'loss': 0.7507, 'grad_norm': 0.2655481994152069, 'learning_rate': 0.00014594704389793477, 'epoch': 0.37}
{'loss': 0.5782, 'grad_norm': 0.1896231472492218, 'learning_rate': 0.00014575153084753233, 'epoch': 0.37}
{'loss': 0.6499, 'grad_norm': 0.2227931171655655, 'learning_rate': 0.0001455557963608455, 'epoch': 0.37}
{'loss': 0.7657, 'grad_norm': 0.3603239059448242, 'learning_rate': 0.00014535984138522442, 'epoch': 0.37}
{'loss': 0.6297, 'grad_norm': 0.3761681914329529, 'learning_rate': 0.00014516366686908637, 'epoch': 0.37}
{'loss': 0.6744, 'grad_norm': 0.27809831500053406, 'learning_rate': 0.00014496727376191114, 'epoch': 0.37}
{'loss': 0.5561, 'grad_norm': 0.31470027565956116, 'learning_rate': 0.00014477066301423657, 'epoch': 0.37}
{'loss': 0.6974, 'grad_norm': 0.1957871913909912, 'learning_rate': 0.00014457383557765386, 'epoch': 0.37}
{'loss': 0.5564, 'grad_norm': 0.5072822570800781, 'learning_rate': 0.0001443767924048029, 'epoch': 0.37}
{'loss': 0.7117, 'grad_norm': 0.2979450523853302, 'learning_rate': 0.00014417953444936785, 'epoch': 0.37}
{'loss': 0.6714, 'grad_norm': 0.30265259742736816, 'learning_rate': 0.00014398206266607236, 'epoch': 0.38}
{'loss': 0.6818, 'grad_norm': 0.9022337794303894, 'learning_rate': 0.000143784378010675, 'epoch': 0.38}
[2026-02-09 19:43:34,276] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 0.667, 'grad_norm': 0.30469098687171936, 'learning_rate': 0.00014358648143996463, 'epoch': 0.38}
{'loss': 0.6622, 'grad_norm': 0.2553268373012543, 'learning_rate': 0.00014338837391175582, 'epoch': 0.38}
{'loss': 0.699, 'grad_norm': 0.28377631306648254, 'learning_rate': 0.0001431900563848841, 'epoch': 0.38}
{'loss': 0.5781, 'grad_norm': 0.6229742765426636, 'learning_rate': 0.00014299152981920145, 'epoch': 0.38}
{'loss': 0.6016, 'grad_norm': 0.19279199838638306, 'learning_rate': 0.00014279279517557156, 'epoch': 0.38}
{'loss': 0.6648, 'grad_norm': 0.2321246862411499, 'learning_rate': 0.0001425938534158652, 'epoch': 0.38}
{'loss': 0.6639, 'grad_norm': 0.23356522619724274, 'learning_rate': 0.0001423947055029556, 'epoch': 0.38}
{'loss': 0.6949, 'grad_norm': 0.2682957947254181, 'learning_rate': 0.00014219535240071377, 'epoch': 0.38}
[2026-02-09 19:50:10,889] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 0.7679, 'grad_norm': 0.41962355375289917, 'learning_rate': 0.00014199579507400385, 'epoch': 0.38}
{'loss': 0.7415, 'grad_norm': 0.30978021025657654, 'learning_rate': 0.00014179603448867835, 'epoch': 0.38}
{'loss': 0.5895, 'grad_norm': 0.21066397428512573, 'learning_rate': 0.00014159607161157362, 'epoch': 0.38}
{'loss': 0.6496, 'grad_norm': 0.2987475097179413, 'learning_rate': 0.00014139590741050502, 'epoch': 0.38}
{'loss': 0.5461, 'grad_norm': 0.22411514818668365, 'learning_rate': 0.00014119554285426246, 'epoch': 0.39}
{'loss': 0.8199, 'grad_norm': 0.327964723110199, 'learning_rate': 0.00014099497891260538, 'epoch': 0.39}
{'loss': 0.6776, 'grad_norm': 0.27939584851264954, 'learning_rate': 0.00014079421655625833, 'epoch': 0.39}
{'loss': 0.5498, 'grad_norm': 0.374836802482605, 'learning_rate': 0.0001405932567569062, 'epoch': 0.39}
{'loss': 0.6736, 'grad_norm': 0.4198252558708191, 'learning_rate': 0.00014039210048718949, 'epoch': 0.39}
{'loss': 0.6626, 'grad_norm': 0.4982069432735443, 'learning_rate': 0.0001401907487206996, 'epoch': 0.39}
{'loss': 0.6869, 'grad_norm': 0.3170725405216217, 'learning_rate': 0.00013998920243197407, 'epoch': 0.39}
{'loss': 0.6145, 'grad_norm': 0.35250648856163025, 'learning_rate': 0.00013978746259649209, 'epoch': 0.39}
[2026-02-09 19:59:56,394] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 0.706, 'grad_norm': 0.2847745418548584, 'learning_rate': 0.00013958553019066943, 'epoch': 0.39}
{'loss': 0.5772, 'grad_norm': 0.2533075511455536, 'learning_rate': 0.00013938340619185395, 'epoch': 0.39}
{'loss': 0.6204, 'grad_norm': 0.4045317769050598, 'learning_rate': 0.00013918109157832088, 'epoch': 0.39}
{'loss': 0.7532, 'grad_norm': 0.30713072419166565, 'learning_rate': 0.00013897858732926793, 'epoch': 0.39}
{'loss': 0.5244, 'grad_norm': 0.7260162830352783, 'learning_rate': 0.00013877589442481077, 'epoch': 0.39}
{'loss': 0.7041, 'grad_norm': 0.2501831650733948, 'learning_rate': 0.00013857301384597796, 'epoch': 0.39}
{'loss': 0.6397, 'grad_norm': 0.45392417907714844, 'learning_rate': 0.00013836994657470661, 'epoch': 0.39}
{'loss': 0.6874, 'grad_norm': 0.29798975586891174, 'learning_rate': 0.00013816669359383726, 'epoch': 0.4}
{'loss': 0.6961, 'grad_norm': 0.4139127731323242, 'learning_rate': 0.0001379632558871094, 'epoch': 0.4}
{'loss': 0.5885, 'grad_norm': 0.33020156621932983, 'learning_rate': 0.00013775963443915645, 'epoch': 0.4}
{'loss': 0.7026, 'grad_norm': 0.33135780692100525, 'learning_rate': 0.00013755583023550126, 'epoch': 0.4}
{'loss': 0.6196, 'grad_norm': 0.2166694700717926, 'learning_rate': 0.00013735184426255117, 'epoch': 0.4}
{'loss': 0.7043, 'grad_norm': 0.343746542930603, 'learning_rate': 0.00013714767750759322, 'epoch': 0.4}
{'loss': 0.7244, 'grad_norm': 0.34506383538246155, 'learning_rate': 0.00013694333095878958, 'epoch': 0.4}
{'loss': 0.7725, 'grad_norm': 0.31194090843200684, 'learning_rate': 0.00013673880560517246, 'epoch': 0.4}
{'loss': 0.7555, 'grad_norm': 0.2829630970954895, 'learning_rate': 0.00013653410243663952, 'epoch': 0.4}
{'loss': 0.8362, 'grad_norm': 0.24609532952308655, 'learning_rate': 0.0001363292224439491, 'epoch': 0.4}
{'loss': 0.7197, 'grad_norm': 0.560031533241272, 'learning_rate': 0.00013612416661871533, 'epoch': 0.4}
{'loss': 0.8129, 'grad_norm': 0.3035900592803955, 'learning_rate': 0.0001359189359534033, 'epoch': 0.4}
{'loss': 0.6439, 'grad_norm': 0.34385544061660767, 'learning_rate': 0.0001357135314413245, 'epoch': 0.4}
[2026-02-09 20:15:57,409] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 0.6248, 'grad_norm': 0.4657895863056183, 'learning_rate': 0.00013550795407663157, 'epoch': 0.4}
{'loss': 0.5931, 'grad_norm': 0.4062446057796478, 'learning_rate': 0.00013530220485431405, 'epoch': 0.4}
{'loss': 0.7385, 'grad_norm': 0.2163681983947754, 'learning_rate': 0.00013509628477019304, 'epoch': 0.41}
{'loss': 0.641, 'grad_norm': 0.34891945123672485, 'learning_rate': 0.0001348901948209167, 'epoch': 0.41}
{'loss': 0.6371, 'grad_norm': 0.26390430331230164, 'learning_rate': 0.00013468393600395525, 'epoch': 0.41}
[2026-02-09 20:20:00,966] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 0.6095, 'grad_norm': 0.2224055975675583, 'learning_rate': 0.0001344775093175964, 'epoch': 0.41}
{'loss': 0.5714, 'grad_norm': 0.3616146445274353, 'learning_rate': 0.00013427091576094022, 'epoch': 0.41}
{'loss': 0.595, 'grad_norm': 0.29357802867889404, 'learning_rate': 0.00013406415633389438, 'epoch': 0.41}
{'loss': 0.4835, 'grad_norm': 0.25252920389175415, 'learning_rate': 0.00013385723203716943, 'epoch': 0.41}
{'loss': 0.7454, 'grad_norm': 0.4927598834037781, 'learning_rate': 0.00013365014387227393, 'epoch': 0.41}
{'loss': 0.7848, 'grad_norm': 0.5501267313957214, 'learning_rate': 0.0001334428928415095, 'epoch': 0.41}
{'loss': 0.6401, 'grad_norm': 0.31949281692504883, 'learning_rate': 0.00013323547994796597, 'epoch': 0.41}
{'loss': 0.5147, 'grad_norm': 0.42943835258483887, 'learning_rate': 0.00013302790619551674, 'epoch': 0.41}
{'loss': 0.7126, 'grad_norm': 0.2496846616268158, 'learning_rate': 0.0001328201725888136, 'epoch': 0.41}
{'loss': 0.6923, 'grad_norm': 0.21145033836364746, 'learning_rate': 0.00013261228013328207, 'epoch': 0.41}
{'loss': 0.6634, 'grad_norm': 0.3022773563861847, 'learning_rate': 0.0001324042298351166, 'epoch': 0.41}
{'loss': 0.6216, 'grad_norm': 0.2851219177246094, 'learning_rate': 0.0001321960227012755, 'epoch': 0.42}
{'loss': 0.6008, 'grad_norm': 0.22313553094863892, 'learning_rate': 0.00013198765973947615, 'epoch': 0.42}
{'loss': 0.8484, 'grad_norm': 0.23837067186832428, 'learning_rate': 0.00013177914195819016, 'epoch': 0.42}
{'loss': 0.6034, 'grad_norm': 0.2577102780342102, 'learning_rate': 0.00013157047036663853, 'epoch': 0.42}
{'loss': 0.6617, 'grad_norm': 0.3017939329147339, 'learning_rate': 0.00013136164597478652, 'epoch': 0.42}
{'loss': 0.693, 'grad_norm': 0.3419877886772156, 'learning_rate': 0.00013115266979333917, 'epoch': 0.42}
{'loss': 0.7579, 'grad_norm': 0.3551924228668213, 'learning_rate': 0.00013094354283373598, 'epoch': 0.42}
{'loss': 0.6906, 'grad_norm': 0.28900474309921265, 'learning_rate': 0.0001307342661081463, 'epoch': 0.42}
{'loss': 0.5415, 'grad_norm': 0.3493272364139557, 'learning_rate': 0.0001305248406294644, 'epoch': 0.42}
{'loss': 0.6744, 'grad_norm': 0.27901795506477356, 'learning_rate': 0.00013031526741130435, 'epoch': 0.42}
{'loss': 0.8011, 'grad_norm': 0.26902633905410767, 'learning_rate': 0.00013010554746799543, 'epoch': 0.42}
{'loss': 0.5714, 'grad_norm': 0.28321969509124756, 'learning_rate': 0.00012989568181457704, 'epoch': 0.42}
{'loss': 0.649, 'grad_norm': 0.26941242814064026, 'learning_rate': 0.00012968567146679372, 'epoch': 0.42}
{'loss': 0.7593, 'grad_norm': 0.3303925693035126, 'learning_rate': 0.00012947551744109043, 'epoch': 0.42}
{'loss': 0.7692, 'grad_norm': 0.26965996623039246, 'learning_rate': 0.00012926522075460745, 'epoch': 0.42}
{'loss': 0.6805, 'grad_norm': 0.2552265524864197, 'learning_rate': 0.00012905478242517562, 'epoch': 0.43}
{'loss': 0.7245, 'grad_norm': 0.3409542143344879, 'learning_rate': 0.00012884420347131123, 'epoch': 0.43}
{'loss': 0.6333, 'grad_norm': 0.2279922068119049, 'learning_rate': 0.00012863348491221128, 'epoch': 0.43}
{'loss': 0.8082, 'grad_norm': 0.4668239653110504, 'learning_rate': 0.00012842262776774837, 'epoch': 0.43}
{'loss': 0.6265, 'grad_norm': 0.22236639261245728, 'learning_rate': 0.00012821163305846596, 'epoch': 0.43}
{'loss': 0.717, 'grad_norm': 0.4848316013813019, 'learning_rate': 0.00012800050180557322, 'epoch': 0.43}
{'loss': 0.7069, 'grad_norm': 0.2610943019390106, 'learning_rate': 0.00012778923503094016, 'epoch': 0.43}
{'loss': 0.6822, 'grad_norm': 0.39447638392448425, 'learning_rate': 0.00012757783375709288, 'epoch': 0.43}
{'loss': 0.6128, 'grad_norm': 0.2776521146297455, 'learning_rate': 0.0001273662990072083, 'epoch': 0.43}
{'loss': 0.7269, 'grad_norm': 0.32118502259254456, 'learning_rate': 0.00012715463180510943, 'epoch': 0.43}
{'loss': 0.8449, 'grad_norm': 0.37985655665397644, 'learning_rate': 0.00012694283317526026, 'epoch': 0.43}
{'loss': 0.6789, 'grad_norm': 0.43489235639572144, 'learning_rate': 0.00012673090414276101, 'epoch': 0.43}
{'loss': 0.7929, 'grad_norm': 0.4023869037628174, 'learning_rate': 0.00012651884573334297, 'epoch': 0.43}
{'loss': 0.6996, 'grad_norm': 0.3073541522026062, 'learning_rate': 0.00012630665897336364, 'epoch': 0.43}
{'loss': 0.6726, 'grad_norm': 0.23573245108127594, 'learning_rate': 0.00012609434488980168, 'epoch': 0.43}
{'loss': 0.6771, 'grad_norm': 0.28457748889923096, 'learning_rate': 0.00012588190451025207, 'epoch': 0.44}
{'loss': 0.6698, 'grad_norm': 0.28274714946746826, 'learning_rate': 0.00012566933886292106, 'epoch': 0.44}
{'loss': 0.7338, 'grad_norm': 0.33353111147880554, 'learning_rate': 0.00012545664897662109, 'epoch': 0.44}
{'loss': 0.8748, 'grad_norm': 0.3228013515472412, 'learning_rate': 0.00012524383588076598, 'epoch': 0.44}
{'loss': 0.5774, 'grad_norm': 0.328660249710083, 'learning_rate': 0.0001250309006053659, 'epoch': 0.44}
{'loss': 0.6022, 'grad_norm': 0.23804718255996704, 'learning_rate': 0.00012481784418102242, 'epoch': 0.44}
{'loss': 0.5107, 'grad_norm': 0.30447688698768616, 'learning_rate': 0.00012460466763892323, 'epoch': 0.44}
