  0%|                                                            | 0/1280 [00:00<?, ?it/s]/opt/conda/lib/python3.11/site-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                                                          
{'loss': 1.4085, 'grad_norm': 0.14525796473026276, 'learning_rate': 0.0, 'epoch': 0.0}
[2026-02-12 17:32:52,790] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 1.093, 'grad_norm': 0.04396079108119011, 'learning_rate': 0.0008023264422920598, 'epoch': 0.32}
{'loss': 1.0832, 'grad_norm': 0.041320983320474625, 'learning_rate': 0.0008013173181896282, 'epoch': 0.32}
{'loss': 1.0983, 'grad_norm': 0.041790854185819626, 'learning_rate': 0.0008003062630971115, 'epoch': 0.32}
{'loss': 1.1333, 'grad_norm': 0.04073479399085045, 'learning_rate': 0.0007992932834938493, 'epoch': 0.32}
{'loss': 1.0975, 'grad_norm': 0.0435037799179554, 'learning_rate': 0.0007982783858715152, 'epoch': 0.32}
{'loss': 1.0895, 'grad_norm': 0.04114779829978943, 'learning_rate': 0.0007972615767340741, 'epoch': 0.32}
{'loss': 1.1134, 'grad_norm': 0.044187746942043304, 'learning_rate': 0.0007962428625977403, 'epoch': 0.32}
{'loss': 1.1054, 'grad_norm': 0.04656141623854637, 'learning_rate': 0.0007952222499909373, 'epoch': 0.32}
[2026-02-12 17:37:05,622] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 1.0668, 'grad_norm': 0.04731269180774689, 'learning_rate': 0.000794199745454254, 'epoch': 0.32}
{'loss': 1.1331, 'grad_norm': 0.04491302743554115, 'learning_rate': 0.0007931753555404043, 'epoch': 0.32}
{'loss': 1.1275, 'grad_norm': 0.046025436371564865, 'learning_rate': 0.0007921490868141843, 'epoch': 0.32}
{'loss': 1.1055, 'grad_norm': 0.041896939277648926, 'learning_rate': 0.0007911209458524304, 'epoch': 0.32}
{'loss': 1.0807, 'grad_norm': 0.041126709431409836, 'learning_rate': 0.0007900909392439774, 'epoch': 0.33}
{'loss': 1.107, 'grad_norm': 0.04842137172818184, 'learning_rate': 0.0007890590735896161, 'epoch': 0.33}
{'loss': 1.0991, 'grad_norm': 0.04378672316670418, 'learning_rate': 0.0007880253555020508, 'epoch': 0.33}
{'loss': 1.1602, 'grad_norm': 0.04536786675453186, 'learning_rate': 0.000786989791605857, 'epoch': 0.33}
{'loss': 1.1389, 'grad_norm': 0.04098815098404884, 'learning_rate': 0.0007859523885374394, 'epoch': 0.33}
{'loss': 1.1081, 'grad_norm': 0.0396612212061882, 'learning_rate': 0.0007849131529449889, 'epoch': 0.33}
{'loss': 1.1663, 'grad_norm': 0.045150887221097946, 'learning_rate': 0.00078387209148844, 'epoch': 0.33}
{'loss': 1.0626, 'grad_norm': 0.0421077124774456, 'learning_rate': 0.0007828292108394282, 'epoch': 0.33}
{'loss': 1.1136, 'grad_norm': 0.03849540650844574, 'learning_rate': 0.0007817845176812477, 'epoch': 0.33}
[2026-02-12 17:44:08,034] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 1.1028, 'grad_norm': 0.042670901864767075, 'learning_rate': 0.0007807380187088075, 'epoch': 0.33}
{'loss': 1.1225, 'grad_norm': 0.04319176450371742, 'learning_rate': 0.0007796897206285898, 'epoch': 0.33}
{'loss': 1.0904, 'grad_norm': 0.0429166704416275, 'learning_rate': 0.0007786396301586058, 'epoch': 0.33}
{'loss': 1.0718, 'grad_norm': 0.04051656275987625, 'learning_rate': 0.0007775877540283537, 'epoch': 0.33}
{'loss': 1.0971, 'grad_norm': 0.0448923259973526, 'learning_rate': 0.0007765340989787748, 'epoch': 0.34}
{'loss': 1.151, 'grad_norm': 0.0491887591779232, 'learning_rate': 0.0007754786717622107, 'epoch': 0.34}
{'loss': 1.1157, 'grad_norm': 0.048007167875766754, 'learning_rate': 0.0007744214791423596, 'epoch': 0.34}
{'loss': 1.1077, 'grad_norm': 0.03890260308980942, 'learning_rate': 0.0007733625278942341, 'epoch': 0.34}
{'loss': 1.0836, 'grad_norm': 0.04290463402867317, 'learning_rate': 0.000772301824804116, 'epoch': 0.34}
{'loss': 1.141, 'grad_norm': 0.04541650414466858, 'learning_rate': 0.0007712393766695145, 'epoch': 0.34}
{'loss': 1.1543, 'grad_norm': 0.04716644808650017, 'learning_rate': 0.0007701751902991214, 'epoch': 0.34}
{'loss': 1.1078, 'grad_norm': 0.043105509132146835, 'learning_rate': 0.0007691092725127682, 'epoch': 0.34}
{'loss': 1.1232, 'grad_norm': 0.04359506815671921, 'learning_rate': 0.0007680416301413821, 'epoch': 0.34}
{'loss': 1.0825, 'grad_norm': 0.043769460171461105, 'learning_rate': 0.0007669722700269426, 'epoch': 0.34}
{'loss': 1.1012, 'grad_norm': 0.046782203018665314, 'learning_rate': 0.0007659011990224367, 'epoch': 0.34}
{'loss': 1.0826, 'grad_norm': 0.044986601918935776, 'learning_rate': 0.0007648284239918162, 'epoch': 0.34}
[2026-02-12 17:52:36,859] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 1.1162, 'grad_norm': 0.04510732740163803, 'learning_rate': 0.000763753951809953, 'epoch': 0.34}
{'loss': 1.1063, 'grad_norm': 0.043920598924160004, 'learning_rate': 0.0007626777893625949, 'epoch': 0.35}
{'loss': 1.1135, 'grad_norm': 0.04231330007314682, 'learning_rate': 0.0007615999435463223, 'epoch': 0.35}
{'loss': 1.0959, 'grad_norm': 0.04151385650038719, 'learning_rate': 0.000760520421268503, 'epoch': 0.35}
{'loss': 1.0888, 'grad_norm': 0.04193738475441933, 'learning_rate': 0.0007594392294472485, 'epoch': 0.35}
{'loss': 1.1367, 'grad_norm': 0.040797192603349686, 'learning_rate': 0.0007583563750113698, 'epoch': 0.35}
{'loss': 1.1403, 'grad_norm': 0.04926430061459541, 'learning_rate': 0.000757271864900332, 'epoch': 0.35}
{'loss': 1.1377, 'grad_norm': 0.03855119273066521, 'learning_rate': 0.0007561857060642119, 'epoch': 0.35}
{'loss': 1.1, 'grad_norm': 0.044012632220983505, 'learning_rate': 0.0007550979054636507, 'epoch': 0.35}
{'loss': 1.1208, 'grad_norm': 0.048969026654958725, 'learning_rate': 0.000754008470069812, 'epoch': 0.35}
{'loss': 1.0746, 'grad_norm': 0.04536564648151398, 'learning_rate': 0.0007529174068643352, 'epoch': 0.35}
{'loss': 1.1787, 'grad_norm': 0.046003565192222595, 'learning_rate': 0.0007518247228392918, 'epoch': 0.35}
{'loss': 1.0957, 'grad_norm': 0.04917270317673683, 'learning_rate': 0.0007507304249971404, 'epoch': 0.35}
{'loss': 1.1157, 'grad_norm': 0.042220521718263626, 'learning_rate': 0.0007496345203506817, 'epoch': 0.35}
{'loss': 1.0818, 'grad_norm': 0.04153195396065712, 'learning_rate': 0.0007485370159230135, 'epoch': 0.36}
{'loss': 1.1271, 'grad_norm': 0.042068000882864, 'learning_rate': 0.0007474379187474856, 'epoch': 0.36}
{'loss': 1.073, 'grad_norm': 0.04606054350733757, 'learning_rate': 0.0007463372358676556, 'epoch': 0.36}
{'loss': 1.1006, 'grad_norm': 0.04702606052160263, 'learning_rate': 0.0007452349743372423, 'epoch': 0.36}
{'loss': 1.1261, 'grad_norm': 0.04123006761074066, 'learning_rate': 0.0007441311412200815, 'epoch': 0.36}
{'loss': 1.1204, 'grad_norm': 0.04118421673774719, 'learning_rate': 0.0007430257435900809, 'epoch': 0.36}
{'loss': 1.1107, 'grad_norm': 0.04424288496375084, 'learning_rate': 0.000741918788531174, 'epoch': 0.36}
{'loss': 1.1218, 'grad_norm': 0.04440608248114586, 'learning_rate': 0.0007408102831372749, 'epoch': 0.36}
{'loss': 1.1048, 'grad_norm': 0.043548934161663055, 'learning_rate': 0.0007397002345122335, 'epoch': 0.36}
{'loss': 1.0773, 'grad_norm': 0.04087032005190849, 'learning_rate': 0.0007385886497697888, 'epoch': 0.36}
[2026-02-12 18:05:23,404] [WARNING] [stage3.py:2274:step] 2 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 1.086, 'grad_norm': 0.03940712660551071, 'learning_rate': 0.0007374755360335252, 'epoch': 0.36}
{'loss': 1.1509, 'grad_norm': 0.04208146780729294, 'learning_rate': 0.0007363609004368242, 'epoch': 0.36}
{'loss': 1.1231, 'grad_norm': 0.041362300515174866, 'learning_rate': 0.0007352447501228212, 'epoch': 0.36}
{'loss': 1.1127, 'grad_norm': 0.04649307206273079, 'learning_rate': 0.0007341270922443581, 'epoch': 0.37}
{'loss': 1.0847, 'grad_norm': 0.04557904973626137, 'learning_rate': 0.0007330079339639381, 'epoch': 0.37}
[2026-02-12 18:08:06,030] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 1.0671, 'grad_norm': 0.04425263777375221, 'learning_rate': 0.0007318872824536801, 'epoch': 0.37}
{'loss': 1.0681, 'grad_norm': 0.040890324860811234, 'learning_rate': 0.0007307651448952716, 'epoch': 0.37}
{'loss': 1.1424, 'grad_norm': 0.044889580458402634, 'learning_rate': 0.0007296415284799245, 'epoch': 0.37}
{'loss': 1.0959, 'grad_norm': 0.04288354516029358, 'learning_rate': 0.0007285164404083269, 'epoch': 0.37}
{'loss': 1.1333, 'grad_norm': 0.04246808961033821, 'learning_rate': 0.0007273898878905984, 'epoch': 0.37}
{'loss': 1.1065, 'grad_norm': 0.044516753405332565, 'learning_rate': 0.0007262618781462439, 'epoch': 0.37}
{'loss': 1.1015, 'grad_norm': 0.039725035429000854, 'learning_rate': 0.0007251324184041061, 'epoch': 0.37}
{'loss': 1.0854, 'grad_norm': 0.043711405247449875, 'learning_rate': 0.0007240015159023208, 'epoch': 0.37}
[2026-02-12 18:12:16,833] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 1.1061, 'grad_norm': 0.045020803809165955, 'learning_rate': 0.0007228691778882692, 'epoch': 0.37}
{'loss': 1.1027, 'grad_norm': 0.04116017743945122, 'learning_rate': 0.000721735411618532, 'epoch': 0.37}
{'loss': 1.0923, 'grad_norm': 0.04059175029397011, 'learning_rate': 0.0007206002243588435, 'epoch': 0.38}
{'loss': 1.1258, 'grad_norm': 0.04524528980255127, 'learning_rate': 0.0007194636233840434, 'epoch': 0.38}
{'loss': 1.0985, 'grad_norm': 0.04308026283979416, 'learning_rate': 0.0007183256159780321, 'epoch': 0.38}
[2026-02-12 18:14:59,093] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 1.0901, 'grad_norm': 0.04156056419014931, 'learning_rate': 0.0007171862094337223, 'epoch': 0.38}
{'loss': 1.161, 'grad_norm': 0.04395630955696106, 'learning_rate': 0.0007160454110529937, 'epoch': 0.38}
{'loss': 1.1186, 'grad_norm': 0.04674852266907692, 'learning_rate': 0.0007149032281466453, 'epoch': 0.38}
{'loss': 1.114, 'grad_norm': 0.044588979333639145, 'learning_rate': 0.000713759668034349, 'epoch': 0.38}
{'loss': 1.1185, 'grad_norm': 0.04480795934796333, 'learning_rate': 0.0007126147380446021, 'epoch': 0.38}
{'loss': 1.1044, 'grad_norm': 0.04634970799088478, 'learning_rate': 0.0007114684455146813, 'epoch': 0.38}
{'loss': 1.1263, 'grad_norm': 0.04716484621167183, 'learning_rate': 0.0007103207977905948, 'epoch': 0.38}
{'loss': 1.14, 'grad_norm': 0.0459987074136734, 'learning_rate': 0.0007091718022270355, 'epoch': 0.38}
{'loss': 1.0957, 'grad_norm': 0.04178452864289284, 'learning_rate': 0.0007080214661873344, 'epoch': 0.38}
{'loss': 1.1172, 'grad_norm': 0.039892181754112244, 'learning_rate': 0.0007068697970434121, 'epoch': 0.38}
{'loss': 1.1147, 'grad_norm': 0.04519790783524513, 'learning_rate': 0.0007057168021757331, 'epoch': 0.39}
{'loss': 1.0898, 'grad_norm': 0.04093115031719208, 'learning_rate': 0.0007045624889732574, 'epoch': 0.39}
{'loss': 1.0894, 'grad_norm': 0.04414043948054314, 'learning_rate': 0.0007034068648333941, 'epoch': 0.39}
[2026-02-12 18:21:52,768] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 1.0688, 'grad_norm': 0.0381317064166069, 'learning_rate': 0.0007022499371619525, 'epoch': 0.39}
{'loss': 1.088, 'grad_norm': 0.04323644936084747, 'learning_rate': 0.0007010917133730965, 'epoch': 0.39}
{'loss': 1.1018, 'grad_norm': 0.04369397461414337, 'learning_rate': 0.0006999322008892955, 'epoch': 0.39}
{'loss': 1.1265, 'grad_norm': 0.0423310250043869, 'learning_rate': 0.0006987714071412781, 'epoch': 0.39}
{'loss': 1.1276, 'grad_norm': 0.04145923629403114, 'learning_rate': 0.000697609339567983, 'epoch': 0.39}
[2026-02-12 18:24:35,002] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 1.1043, 'grad_norm': 0.04367006942629814, 'learning_rate': 0.0006964460056165132, 'epoch': 0.39}
[2026-02-12 18:25:11,897] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 1.0541, 'grad_norm': 0.04387686774134636, 'learning_rate': 0.0006952814127420865, 'epoch': 0.39}
{'loss': 1.1059, 'grad_norm': 0.04178739711642265, 'learning_rate': 0.0006941155684079891, 'epoch': 0.39}
{'loss': 1.0657, 'grad_norm': 0.04364503547549248, 'learning_rate': 0.0006929484800855265, 'epoch': 0.39}
{'loss': 1.1012, 'grad_norm': 0.04780266806483269, 'learning_rate': 0.000691780155253977, 'epoch': 0.39}
{'loss': 1.0808, 'grad_norm': 0.04269976168870926, 'learning_rate': 0.0006906106014005427, 'epoch': 0.4}
{'loss': 1.125, 'grad_norm': 0.04253777489066124, 'learning_rate': 0.0006894398260203017, 'epoch': 0.4}
{'loss': 1.1165, 'grad_norm': 0.042926229536533356, 'learning_rate': 0.0006882678366161605, 'epoch': 0.4}
{'loss': 1.121, 'grad_norm': 0.04408326372504234, 'learning_rate': 0.0006870946406988058, 'epoch': 0.4}
{'loss': 1.109, 'grad_norm': 0.04366406053304672, 'learning_rate': 0.0006859202457866559, 'epoch': 0.4}
{'loss': 1.126, 'grad_norm': 0.043995846062898636, 'learning_rate': 0.000684744659405813, 'epoch': 0.4}
{'loss': 1.1191, 'grad_norm': 0.04312065616250038, 'learning_rate': 0.000683567889090015, 'epoch': 0.4}
{'loss': 1.0871, 'grad_norm': 0.04179906100034714, 'learning_rate': 0.0006823899423805866, 'epoch': 0.4}
{'loss': 1.0564, 'grad_norm': 0.043317098170518875, 'learning_rate': 0.0006812108268263919, 'epoch': 0.4}
{'loss': 1.0981, 'grad_norm': 0.04327673092484474, 'learning_rate': 0.0006800305499837851, 'epoch': 0.4}
{'loss': 1.1263, 'grad_norm': 0.04188895598053932, 'learning_rate': 0.0006788491194165629, 'epoch': 0.4}
{'loss': 1.0868, 'grad_norm': 0.042834606021642685, 'learning_rate': 0.0006776665426959152, 'epoch': 0.4}
{'loss': 1.1302, 'grad_norm': 0.04575028643012047, 'learning_rate': 0.0006764828274003774, 'epoch': 0.4}
{'loss': 1.0872, 'grad_norm': 0.04399801790714264, 'learning_rate': 0.0006752979811157815, 'epoch': 0.41}
{'loss': 1.0548, 'grad_norm': 0.04329198971390724, 'learning_rate': 0.0006741120114352071, 'epoch': 0.41}
{'loss': 1.0761, 'grad_norm': 0.04129548743367195, 'learning_rate': 0.0006729249259589332, 'epoch': 0.41}
{'loss': 1.0981, 'grad_norm': 0.04366125166416168, 'learning_rate': 0.0006717367322943893, 'epoch': 0.41}
{'loss': 1.1064, 'grad_norm': 0.04567689076066017, 'learning_rate': 0.0006705474380561072, 'epoch': 0.41}
{'loss': 1.0821, 'grad_norm': 0.044648926705121994, 'learning_rate': 0.0006693570508656709, 'epoch': 0.41}
{'loss': 1.1176, 'grad_norm': 0.04531969130039215, 'learning_rate': 0.0006681655783516692, 'epoch': 0.41}
{'loss': 1.1323, 'grad_norm': 0.04452299326658249, 'learning_rate': 0.0006669730281496461, 'epoch': 0.41}
{'loss': 1.1245, 'grad_norm': 0.041982024908065796, 'learning_rate': 0.0006657794079020516, 'epoch': 0.41}
{'loss': 1.1114, 'grad_norm': 0.03879730403423309, 'learning_rate': 0.0006645847252581935, 'epoch': 0.41}
{'loss': 1.0788, 'grad_norm': 0.04123244434595108, 'learning_rate': 0.000663388987874188, 'epoch': 0.41}
{'loss': 1.0924, 'grad_norm': 0.04223931208252907, 'learning_rate': 0.00066219220341291, 'epoch': 0.41}
{'loss': 1.0803, 'grad_norm': 0.04148321598768234, 'learning_rate': 0.0006609943795439451, 'epoch': 0.41}
{'loss': 1.0952, 'grad_norm': 0.042751047760248184, 'learning_rate': 0.0006597955239435402, 'epoch': 0.42}
{'loss': 1.0901, 'grad_norm': 0.04560384526848793, 'learning_rate': 0.0006585956442945531, 'epoch': 0.42}
{'loss': 1.0902, 'grad_norm': 0.04193330556154251, 'learning_rate': 0.0006573947482864051, 'epoch': 0.42}
{'loss': 1.1203, 'grad_norm': 0.04801473766565323, 'learning_rate': 0.0006561928436150303, 'epoch': 0.42}
{'loss': 1.11, 'grad_norm': 0.04151056706905365, 'learning_rate': 0.0006549899379828273, 'epoch': 0.42}
{'loss': 1.126, 'grad_norm': 0.03952014446258545, 'learning_rate': 0.0006537860390986087, 'epoch': 0.42}
[2026-02-12 18:44:17,812] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 1.1204, 'grad_norm': 0.042509548366069794, 'learning_rate': 0.000652581154677553, 'epoch': 0.42}
{'loss': 1.1303, 'grad_norm': 0.044206950813531876, 'learning_rate': 0.0006513752924411542, 'epoch': 0.42}
{'loss': 1.1509, 'grad_norm': 0.04508385434746742, 'learning_rate': 0.0006501684601171727, 'epoch': 0.42}
{'loss': 1.0997, 'grad_norm': 0.039522815495729446, 'learning_rate': 0.0006489606654395855, 'epoch': 0.42}
{'loss': 1.0972, 'grad_norm': 0.04442783445119858, 'learning_rate': 0.0006477519161485368, 'epoch': 0.42}
{'loss': 1.071, 'grad_norm': 0.037767842411994934, 'learning_rate': 0.000646542219990289, 'epoch': 0.42}
{'loss': 1.1255, 'grad_norm': 0.04261917620897293, 'learning_rate': 0.0006453315847171718, 'epoch': 0.43}
{'loss': 1.0737, 'grad_norm': 0.040308356285095215, 'learning_rate': 0.0006441200180875337, 'epoch': 0.43}
{'loss': 1.1259, 'grad_norm': 0.05837947875261307, 'learning_rate': 0.0006429075278656915, 'epoch': 0.43}
{'loss': 1.1204, 'grad_norm': 0.04436657205224037, 'learning_rate': 0.0006416941218218812, 'epoch': 0.43}
{'loss': 1.1026, 'grad_norm': 0.042075254023075104, 'learning_rate': 0.0006404798077322074, 'epoch': 0.43}
{'loss': 1.0986, 'grad_norm': 0.04103781655430794, 'learning_rate': 0.0006392645933785942, 'epoch': 0.43}
{'loss': 1.1225, 'grad_norm': 0.0415128730237484, 'learning_rate': 0.0006380484865487346, 'epoch': 0.43}
{'loss': 1.0764, 'grad_norm': 0.04397239536046982, 'learning_rate': 0.0006368314950360416, 'epoch': 0.43}
{'loss': 1.0935, 'grad_norm': 0.04108578339219093, 'learning_rate': 0.0006356136266395974, 'epoch': 0.43}
{'loss': 1.1019, 'grad_norm': 0.04230047017335892, 'learning_rate': 0.0006343948891641036, 'epoch': 0.43}
{'loss': 1.1145, 'grad_norm': 0.050873417407274246, 'learning_rate': 0.0006331752904198319, 'epoch': 0.43}
{'loss': 1.0868, 'grad_norm': 0.04603622108697891, 'learning_rate': 0.0006319548382225725, 'epoch': 0.43}
{'loss': 1.1229, 'grad_norm': 0.04859267175197601, 'learning_rate': 0.0006307335403935855, 'epoch': 0.43}
{'loss': 1.1234, 'grad_norm': 0.051026951521635056, 'learning_rate': 0.0006295114047595504, 'epoch': 0.44}
{'loss': 1.0979, 'grad_norm': 0.04725857824087143, 'learning_rate': 0.0006282884391525152, 'epoch': 0.44}
{'loss': 1.119, 'grad_norm': 0.041662104427814484, 'learning_rate': 0.0006270646514098473, 'epoch': 0.44}
{'loss': 1.0805, 'grad_norm': 0.04538906738162041, 'learning_rate': 0.0006258400493741825, 'epoch': 0.44}
{'loss': 1.0715, 'grad_norm': 0.03913481906056404, 'learning_rate': 0.0006246146408933748, 'epoch': 0.44}
{'loss': 1.0948, 'grad_norm': 0.04385659098625183, 'learning_rate': 0.0006233884338204467, 'epoch': 0.44}
{'loss': 1.1059, 'grad_norm': 0.042580440640449524, 'learning_rate': 0.0006221614360135384, 'epoch': 0.44}
{'loss': 1.1327, 'grad_norm': 0.04495179280638695, 'learning_rate': 0.0006209336553358572, 'epoch': 0.44}
{'loss': 1.0757, 'grad_norm': 0.04374897480010986, 'learning_rate': 0.0006197050996556278, 'epoch': 0.44}
{'loss': 1.1044, 'grad_norm': 0.045236293226480484, 'learning_rate': 0.0006184757768460413, 'epoch': 0.44}
{'loss': 1.1001, 'grad_norm': 0.04563602805137634, 'learning_rate': 0.0006172456947852048, 'epoch': 0.44}
{'loss': 1.1046, 'grad_norm': 0.04422834515571594, 'learning_rate': 0.0006160148613560916, 'epoch': 0.44}
{'loss': 1.1089, 'grad_norm': 0.04399144649505615, 'learning_rate': 0.0006147832844464894, 'epoch': 0.44}
{'loss': 1.1089, 'grad_norm': 0.04157117381691933, 'learning_rate': 0.0006135509719489512, 'epoch': 0.45}
{'loss': 1.1192, 'grad_norm': 0.04071012884378433, 'learning_rate': 0.0006123179317607433, 'epoch': 0.45}
{'loss': 1.1413, 'grad_norm': 0.044873613864183426, 'learning_rate': 0.000611084171783796, 'epoch': 0.45}
{'loss': 1.1299, 'grad_norm': 0.03942478448152542, 'learning_rate': 0.0006098496999246521, 'epoch': 0.45}
{'loss': 1.0656, 'grad_norm': 0.04193120449781418, 'learning_rate': 0.0006086145240944166, 'epoch': 0.45}
{'loss': 1.0781, 'grad_norm': 0.04367012530565262, 'learning_rate': 0.0006073786522087056, 'epoch': 0.45}
{'loss': 1.0998, 'grad_norm': 0.043693657964468, 'learning_rate': 0.0006061420921875962, 'epoch': 0.45}
{'loss': 1.0985, 'grad_norm': 0.04149721562862396, 'learning_rate': 0.0006049048519555755, 'epoch': 0.45}
{'loss': 1.0964, 'grad_norm': 0.04237385839223862, 'learning_rate': 0.0006036669394414893, 'epoch': 0.45}
{'loss': 1.1296, 'grad_norm': 0.04087924212217331, 'learning_rate': 0.000602428362578492, 'epoch': 0.45}
{'loss': 1.0747, 'grad_norm': 0.042805396020412445, 'learning_rate': 0.0006011891293039954, 'epoch': 0.45}
{'loss': 1.1159, 'grad_norm': 0.042918380349874496, 'learning_rate': 0.000599949247559618, 'epoch': 0.45}
{'loss': 1.0931, 'grad_norm': 0.04284670203924179, 'learning_rate': 0.0005987087252911339, 'epoch': 0.45}
{'loss': 1.1145, 'grad_norm': 0.03875149413943291, 'learning_rate': 0.000597467570448422, 'epoch': 0.46}
{'loss': 1.084, 'grad_norm': 0.044290896505117416, 'learning_rate': 0.000596225790985415, 'epoch': 0.46}
{'loss': 1.0998, 'grad_norm': 0.04172821342945099, 'learning_rate': 0.0005949833948600488, 'epoch': 0.46}
{'loss': 1.1265, 'grad_norm': 0.042181406170129776, 'learning_rate': 0.0005937403900342108, 'epoch': 0.46}
{'loss': 1.1036, 'grad_norm': 0.04273216426372528, 'learning_rate': 0.0005924967844736892, 'epoch': 0.46}
{'loss': 1.1095, 'grad_norm': 0.04661395400762558, 'learning_rate': 0.0005912525861481226, 'epoch': 0.46}
{'loss': 1.1036, 'grad_norm': 0.043149277567863464, 'learning_rate': 0.0005900078030309477, 'epoch': 0.46}
{'loss': 1.1131, 'grad_norm': 0.04324858635663986, 'learning_rate': 0.0005887624430993489, 'epoch': 0.46}
{'loss': 1.1185, 'grad_norm': 0.04470913112163544, 'learning_rate': 0.0005875165143342077, 'epoch': 0.46}
{'loss': 1.1332, 'grad_norm': 0.04227883368730545, 'learning_rate': 0.00058627002472005, 'epoch': 0.46}
{'loss': 1.1043, 'grad_norm': 0.047681331634521484, 'learning_rate': 0.0005850229822449969, 'epoch': 0.46}
{'loss': 1.1297, 'grad_norm': 0.04442113637924194, 'learning_rate': 0.0005837753949007118, 'epoch': 0.46}
{'loss': 1.0871, 'grad_norm': 0.044233474880456924, 'learning_rate': 0.00058252727068235, 'epoch': 0.46}
{'loss': 1.1245, 'grad_norm': 0.04672032967209816, 'learning_rate': 0.0005812786175885077, 'epoch': 0.47}
{'loss': 1.0888, 'grad_norm': 0.04127126932144165, 'learning_rate': 0.0005800294436211703, 'epoch': 0.47}
{'loss': 1.1057, 'grad_norm': 0.04683898016810417, 'learning_rate': 0.000578779756785661, 'epoch': 0.47}
{'loss': 1.1103, 'grad_norm': 0.044319260865449905, 'learning_rate': 0.0005775295650905894, 'epoch': 0.47}
{'loss': 1.1274, 'grad_norm': 0.044253382831811905, 'learning_rate': 0.0005762788765478014, 'epoch': 0.47}
  warnings.warn(                                                                          
{'eval_loss': 1.102560043334961, 'eval_runtime': 2504.6054, 'eval_samples_per_second': 3.633, 'eval_steps_per_second': 0.908, 'epoch': 0.47}
